Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency
20474,Training and Development Specialists,"Design, plan, organize, or direct orientation and training programs for employees or customers.",52a01560-3d4c-4b46-a7ae-244c1d703805,2025/3/28,Expert,2,4,5,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4,4,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"My input is vital for designing training because it demands strategic vision and human-centered thinking AI can’t match. I uncover true business needs, tailor experiences to organizational cultures, balance priorities like depth versus efficiency, and craft authentic scenarios. My judgment integrates politics, culture, and realities AI can’t see, ensuring training aligns with outcomes and resonates with learners."
102,Training and Development Specialists,Develop alternative training methods if expected improvements are not seen.,52a01560-3d4c-4b46-a7ae-244c1d703805,2025/3/28,Expert,2,2,5,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,4,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"My input is crucial for developing alternative training methods because it involves diagnosing root causes—content, delivery, readiness, or barriers—beyond just suggesting options. I interpret data contextually, gather nuanced feedback, and match strategies to challenges, drawing on experience AI can’t replicate. My contextual insight ensures viable, sustainable solutions tailored to organizational constraints and cultures."
101,Training and Development Specialists,"Evaluate training materials prepared by instructors, such as outlines, text, or handouts.",52a01560-3d4c-4b46-a7ae-244c1d703805,2025/3/28,Expert,4,3,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,3,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"I’d like AI to evaluate training materials by checking readability, terminology consistency, objective alignment, and accessibility standards. This frees me to focus on nuanced aspects—contextual fit, cultural sensitivity, and strategic choices—requiring human judgment. AI handles systematic scans; I bring expertise to ensure materials meet learner needs and organizational context effectively.","My input is essential for evaluating training materials beyond standardized checks. I assess scaffolding for learner needs, spot missed opportunities for deeper understanding, and catch cultural or contextual issues AI might overlook. My experience ensures tone, detail, and examples fit the audience, drawing on practical judgment that exceeds codified criteria."
20476,Training and Development Specialists,Monitor training costs and prepare budget reports to justify expenditures.,52a01560-3d4c-4b46-a7ae-244c1d703805,2025/3/28,Expert,5,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"I’d like AI to automate budget monitoring and reporting—a data-driven task needing precision, not creativity. AI could track costs, calculate per-learner metrics, and generate visual reports, flagging overruns early. This frees me from admin work to focus on strategic resource decisions and explaining investment impacts, while AI ensures accuracy and consistency.",FALSE
93,Training and Development Specialists,"Keep up with developments in area of expertise by reading current journals, books, or magazine articles.",52a01560-3d4c-4b46-a7ae-244c1d703805,2025/3/28,Expert,4,2,4,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
95,Training and Development Specialists,"Schedule classes based on availability of classrooms, equipment, or instructors.",52a01560-3d4c-4b46-a7ae-244c1d703805,2025/3/28,Average,5,1,1,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
22522,Producers and Directors,"Research production topics using the internet, video archives, and other informational sources.",19428de6-5c6e-43ae-a11e-b7615cada7c4,2025/3/28,Expert,2,4,4,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,3,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
22523,Producers and Directors,"Review film, recordings, or rehearsals to ensure conformance to production and broadcast standards.",19428de6-5c6e-43ae-a11e-b7615cada7c4,2025/3/28,Expert,1,5,5,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
22519,Producers and Directors,Study and research scripts to determine how they should be directed.,19428de6-5c6e-43ae-a11e-b7615cada7c4,2025/3/28,Expert,1,5,5,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
22527,Producers and Directors,Conduct meetings with staff to discuss production progress and to ensure production objectives are attained.,19428de6-5c6e-43ae-a11e-b7615cada7c4,2025/3/28,Expert,1,4,5,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
22528,Producers and Directors,"Compile scripts, program notes, and other material related to productions.",19428de6-5c6e-43ae-a11e-b7615cada7c4,2025/3/28,Expert,1,5,5,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
22533,Producers and Directors,Compose and edit scripts or provide screenwriters with story outlines from which scripts can be written.,19428de6-5c6e-43ae-a11e-b7615cada7c4,2025/3/28,Expert,1,5,5,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
22537,Producers and Directors,Review film daily to check on work in progress and to plan for future filming.,19428de6-5c6e-43ae-a11e-b7615cada7c4,2025/3/28,Expert,1,5,5,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
19050,Judicial Law Clerks,"Prepare briefs, legal memoranda, or statements of issues involved in cases, including appropriate suggestions or recommendations.",3fea60cc-676b-4908-a125-62f07f122141,2025/4/6,Expert,1,2,2,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2,4,4,5,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,
19051,Judicial Law Clerks,"Research laws, court decisions, documents, opinions, briefs, or other information related to cases before the court.",3fea60cc-676b-4908-a125-62f07f122141,2025/4/6,Expert,1,3,4,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,2,3,4,4,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,
19047,Judicial Law Clerks,"Draft or proofread judicial opinions, decisions, or citations.",3fea60cc-676b-4908-a125-62f07f122141,2025/4/6,Expert,1,4,5,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,4,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
19052,Judicial Law Clerks,"Review complaints, petitions, motions, or pleadings that have been filed to determine issues involved or basis for relief.",3fea60cc-676b-4908-a125-62f07f122141,2025/4/6,Expert,1,3,4,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,3,3,3,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,
19053,Judicial Law Clerks,Review dockets of pending litigation to ensure adequate progress.,3fea60cc-676b-4908-a125-62f07f122141,2025/4/6,Expert,3,3,3,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
19057,Judicial Law Clerks,"Enter information into computerized court calendar, filing, or case management systems.",3fea60cc-676b-4908-a125-62f07f122141,2025/4/6,Average,4,2,2,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,2,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
19054,Judicial Law Clerks,"Verify that all files, complaints, or other papers are available and in the proper order.",3fea60cc-676b-4908-a125-62f07f122141,2025/4/6,Expert,2,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1,3,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,
19056,Judicial Law Clerks,Coordinate judges' meeting and appointment schedules.,3fea60cc-676b-4908-a125-62f07f122141,2025/4/6,Expert,4,2,3,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,3,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
9758,Reservation and Transportation Ticket Agents and Travel Clerks,Examine passenger documentation to determine destinations and to assign boarding passes.,9efdd8f9-66ed-44c6-832f-7ad647337cdd,2025/4/7,Average,3,3,3,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
9754,Reservation and Transportation Ticket Agents and Travel Clerks,"Determine whether space is available on travel dates requested by customers, assigning requested spaces when available.",9efdd8f9-66ed-44c6-832f-7ad647337cdd,2025/4/7,Average,3,2,2,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
9753,Reservation and Transportation Ticket Agents and Travel Clerks,"Assemble and issue required documentation, such as tickets, travel insurance policies, or itineraries.",9efdd8f9-66ed-44c6-832f-7ad647337cdd,2025/4/7,Average,3,2,2,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
9756,Reservation and Transportation Ticket Agents and Travel Clerks,Maintain computerized inventories of available passenger space and provide information on space reserved or available.,9efdd8f9-66ed-44c6-832f-7ad647337cdd,2025/4/7,Average,3,2,3,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,3,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
9752,Reservation and Transportation Ticket Agents and Travel Clerks,"Answer inquiries regarding information, such as schedules, accommodations, procedures, or policies.",9efdd8f9-66ed-44c6-832f-7ad647337cdd,2025/4/7,Average,2,2,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,2,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
9749,Reservation and Transportation Ticket Agents and Travel Clerks,"Plan routes, itineraries, and accommodation details, and compute fares and fees, using schedules, rate books, and computers.",9efdd8f9-66ed-44c6-832f-7ad647337cdd,2025/4/7,Average,3,2,2,1,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
9751,Reservation and Transportation Ticket Agents and Travel Clerks,Prepare customer invoices and accept payment.,9efdd8f9-66ed-44c6-832f-7ad647337cdd,2025/4/7,Average,3,2,3,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
9766,Reservation and Transportation Ticket Agents and Travel Clerks,"Provide customers with travel suggestions and information sources, such as guides, directories, brochures, or maps.",9efdd8f9-66ed-44c6-832f-7ad647337cdd,2025/4/7,Average,4,2,2,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
9767,Reservation and Transportation Ticket Agents and Travel Clerks,Contact customers or travel agents to advise them of travel conveyance changes or to confirm reservations.,9efdd8f9-66ed-44c6-832f-7ad647337cdd,2025/4/7,Average,1,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
737,Travel Agents,Collect payment for transportation and accommodations from customer.,6f51cf91-6957-4182-8245-923d9d2d66ba,2025/4/7,Expert,3,4,3,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
741,Travel Agents,"Plan, describe, arrange, and sell itinerary tour packages and promotional travel incentives offered by various travel carriers.",6f51cf91-6957-4182-8245-923d9d2d66ba,2025/4/7,Expert,2,2,3,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
739,Travel Agents,"Compute cost of travel and accommodations, using calculator, computer, carrier tariff books, and hotel rate books, or quote package tour's costs.",6f51cf91-6957-4182-8245-923d9d2d66ba,2025/4/7,Expert,1,4,4,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,5,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
740,Travel Agents,"Book transportation and hotel reservations, using computer or telephone.",6f51cf91-6957-4182-8245-923d9d2d66ba,2025/4/7,Expert,1,5,5,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22409,Librarians and Media Collections Specialists,"Review and evaluate materials, using book reviews, catalogs, faculty recommendations, and current holdings to select and order print, audio-visual, and electronic resources.",dc914526-2865-4e0c-be80-c04dcfa26004,2025/4/8,Average,4,1,2,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
22417,Librarians and Media Collections Specialists,"Respond to customer complaints, taking action as necessary.",dc914526-2865-4e0c-be80-c04dcfa26004,2025/4/8,Average,3,1,3,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,4,3,2,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,
22425,Librarians and Media Collections Specialists,"Develop, maintain, and troubleshoot information access aids, such as databases, annotated bibliographies, Web pages, electronic pathfinders, software programs, and online tutorials.",dc914526-2865-4e0c-be80-c04dcfa26004,2025/4/8,Average,4,2,1,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
3407,Loan Officers,"Approve loans within specified limits, and refer loan applications outside those limits to management for approval.",5f793c05-1017-405a-9c60-ab8008b47b3b,2025/4/8,Expert,4,3,3,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,4,3,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
3413,Loan Officers,Review loan agreements to ensure that they are complete and accurate according to policy.,5f793c05-1017-405a-9c60-ab8008b47b3b,2025/4/8,Average,1,3,3,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,5,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3411,Loan Officers,"Obtain and compile copies of loan applicants' credit histories, corporate financial statements, and other financial information.",5f793c05-1017-405a-9c60-ab8008b47b3b,2025/4/8,Expert,5,2,3,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
3414,Loan Officers,Compute payment schedules.,5f793c05-1017-405a-9c60-ab8008b47b3b,2025/4/8,Average,5,1,1,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
18780,Legal Secretaries and Administrative Assistants,Prepare and distribute invoices to bill clients or pay account expenses.,6f8c5b83-a812-4705-aca0-d17c92ad8508,2025/4/9,Average,3,1,2,2,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
21079,Legal Secretaries and Administrative Assistants,Make travel arrangements for attorneys.,6f8c5b83-a812-4705-aca0-d17c92ad8508,2025/4/9,Average,5,1,2,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
14640,Software Quality Assurance Analysts and Testers,"Develop testing programs that address areas such as database impacts, software scenarios, regression testing, negative testing, error or bug retests, or usability.",50cb1d2f-60bc-48cb-a880-9e29684a5c32,2025/4/9,Expert,3,1,3,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4,4,4,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,
14638,Software Quality Assurance Analysts and Testers,"Design test plans, scenarios, scripts, or procedures.",50cb1d2f-60bc-48cb-a880-9e29684a5c32,2025/4/9,Average,4,2,3,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,3,3,3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,
14648,Software Quality Assurance Analysts and Testers,Document test procedures to ensure replicability and compliance with standards.,50cb1d2f-60bc-48cb-a880-9e29684a5c32,2025/4/9,Average,5,2,3,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5,2,5,3,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
14653,Software Quality Assurance Analysts and Testers,Provide feedback and recommendations to developers on software usability and functionality.,50cb1d2f-60bc-48cb-a880-9e29684a5c32,2025/4/9,Expert,3,3,5,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,4,3,4,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,
14652,Software Quality Assurance Analysts and Testers,"Install, maintain, or use software testing programs.",50cb1d2f-60bc-48cb-a880-9e29684a5c32,2025/4/9,Average,4,2,4,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,2,3,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
22535,Producers and Directors,Cut and edit film or tape to integrate component parts into desired sequences.,19428de6-5c6e-43ae-a11e-b7615cada7c4,2025/3/28,Expert,1,5,5,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
15980,Sustainability Specialists,"Monitor or track sustainability indicators, such as energy usage, natural resource usage, waste generation, and recycling.",3126e2b8-1d4e-417f-859e-ebe2a985b749,2025/3/28,Average,3,1,3,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,2,5,3,3,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,
15973,Sustainability Specialists,Provide technical or administrative support for sustainability programs or issues.,3126e2b8-1d4e-417f-859e-ebe2a985b749,2025/3/28,Average,2,4,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,2,4,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,
19004,Computer Network Support Specialists,Back up network data.,8b4d2334-8620-40d6-bf7d-ab3f1ace0d04,2025/3/28,Average,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18991,Computer Network Support Specialists,Configure security settings or access permissions for groups or individuals.,8b4d2334-8620-40d6-bf7d-ab3f1ace0d04,2025/3/28,Expert,3,2,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
18992,Computer Network Support Specialists,Configure wide area network (WAN) or local area network (LAN) routers or related equipment.,8b4d2334-8620-40d6-bf7d-ab3f1ace0d04,2025/3/28,Average,2,1,2,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19002,Computer Network Support Specialists,Troubleshoot network or connectivity problems for users or user groups.,8b4d2334-8620-40d6-bf7d-ab3f1ace0d04,2025/3/28,Average,4,2,2,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
18989,Computer Network Support Specialists,"Analyze network data to determine network usage, disk space availability, or server function.",8b4d2334-8620-40d6-bf7d-ab3f1ace0d04,2025/3/28,Average,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19014,Computer Network Support Specialists,Train users in procedures related to network applications software or related systems.,8b4d2334-8620-40d6-bf7d-ab3f1ace0d04,2025/3/28,Average,1,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19008,Computer Network Support Specialists,Maintain logs of network activity.,8b4d2334-8620-40d6-bf7d-ab3f1ace0d04,2025/3/28,Average,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19011,Computer Network Support Specialists,Research hardware or software products to meet technical networking or security needs.,8b4d2334-8620-40d6-bf7d-ab3f1ace0d04,2025/3/28,Average,2,1,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15717,Online Merchants,"Promote products in online communities through weblog or discussion-forum postings, e-mail marketing programs, or online advertising.",e1f63c67-fa88-4791-a508-d381dba697ca,2025/3/28,Average,5,1,4,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5,4,2,1,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,
15721,Online Merchants,"Investigate products or markets to determine areas for opportunity or viability for merchandising specific products, using online or offline sources.",e1f63c67-fa88-4791-a508-d381dba697ca,2025/3/28,Average,5,1,4,1,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3,4,1,1,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,
15711,Online Merchants,Create or maintain database of customer accounts.,e1f63c67-fa88-4791-a508-d381dba697ca,2025/3/28,Expert,5,4,5,4,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,1,1,1,3,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,
15415,Quality Control Systems Managers,Review and update standard operating procedures or quality assurance manuals.,253a3c67-e5bf-4b1e-8458-02a42b628e00,2025/3/28,Average,5,3,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,3,3,4,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,
15430,Quality Control Systems Managers,Monitor performance of quality control systems to ensure effectiveness and efficiency.,253a3c67-e5bf-4b1e-8458-02a42b628e00,2025/3/28,Average,5,3,4,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,3,3,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
15414,Quality Control Systems Managers,Review quality documentation necessary for regulatory submissions and inspections.,253a3c67-e5bf-4b1e-8458-02a42b628e00,2025/3/28,Average,5,3,3,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,3,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
15424,Quality Control Systems Managers,"Direct the tracking of defects, test results, or other regularly reported quality control data.",253a3c67-e5bf-4b1e-8458-02a42b628e00,2025/3/28,Average,5,3,3,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,4,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
15425,Quality Control Systems Managers,Create and implement inspection and testing criteria or procedures.,253a3c67-e5bf-4b1e-8458-02a42b628e00,2025/3/28,Average,5,2,2,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,4,5,5,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
3394,Budget Analysts,Analyze monthly department budgeting and accounting reports to maintain expenditure controls.,356a4406-7579-4a06-bc34-8c45b54fab99,2025/3/28,Average,4,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,N/A
3395,Budget Analysts,Direct the preparation of regular and special budget reports.,356a4406-7579-4a06-bc34-8c45b54fab99,2025/3/28,Average,3,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,N/A
3405,Budget Analysts,Compile and analyze accounting records and other data to determine the financial resources required to implement a program.,356a4406-7579-4a06-bc34-8c45b54fab99,2025/3/28,Average,3,2,2,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,4,2,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,
3401,Budget Analysts,Review operating budgets to analyze trends affecting budget needs.,356a4406-7579-4a06-bc34-8c45b54fab99,2025/3/28,Average,4,2,2,2,3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,3,2,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
892,"Electrical and Electronics Repairers, Commercial and Industrial Equipment","Maintain equipment logs that record performance problems, repairs, calibrations, or tests.",dee7af65-fcb0-413a-92b4-998183c73070,2025/3/28,Average,5,1,2,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
894,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",Maintain inventory of spare parts.,dee7af65-fcb0-413a-92b4-998183c73070,2025/3/28,Expert,3,2,2,1,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,1,2,2,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
891,"Electrical and Electronics Repairers, Commercial and Industrial Equipment","Study blueprints, schematics, manuals, or other specifications to determine installation procedures.",dee7af65-fcb0-413a-92b4-998183c73070,2025/3/28,Average,2,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4057,Film and Video Editors,Organize and string together raw footage into a continuous whole according to scripts or the instructions of directors and producers.,5fc3bcf6-c820-43ff-abe8-200911334868,2025/3/28,Novice,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,4,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
